filename,zip_source,path_in_zip,dataset_source,in_previous_dataset,original_class,canonical_class,display_name,crop,disease,healthy,group_id,split
1f51fffd-4e03-4aca-be68-d78e12538d50___Matt.S_CG 7451_180deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Tomato___Septoria_leaf_spot/1f51fffd-4e03-4aca-be68-d78e12538d50___Matt.S_CG 7451_180deg.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,1f51fffd-4e03-4aca-be68-d78e12538d50,test
1f9fe103-ec5a-4ebb-bd93-14c97537dd3a___Matt.S_CG 6572.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/1f9fe103-ec5a-4ebb-bd93-14c97537dd3a___Matt.S_CG 6572.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,1f9fe103-ec5a-4ebb-bd93-14c97537dd3a,test
1f9fe103-ec5a-4ebb-bd93-14c97537dd3a___Matt.S_CG 6572_180deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/1f9fe103-ec5a-4ebb-bd93-14c97537dd3a___Matt.S_CG 6572_180deg.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,1f9fe103-ec5a-4ebb-bd93-14c97537dd3a,test
1f9fe103-ec5a-4ebb-bd93-14c97537dd3a___Matt.S_CG 6572_flipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/1f9fe103-ec5a-4ebb-bd93-14c97537dd3a___Matt.S_CG 6572_flipTB.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,1f9fe103-ec5a-4ebb-bd93-14c97537dd3a,test
212c8703-4c56-4c2b-a1d0-1047a758ca93___Keller.St_CG 1786.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/212c8703-4c56-4c2b-a1d0-1047a758ca93___Keller.St_CG 1786.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,212c8703-4c56-4c2b-a1d0-1047a758ca93,test
22c8fb41-70e6-4fcc-b77b-81511cba9001___Matt.S_CG 1512.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/22c8fb41-70e6-4fcc-b77b-81511cba9001___Matt.S_CG 1512.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,22c8fb41-70e6-4fcc-b77b-81511cba9001,test
231f9534-833a-48b3-9da1-d3c4be1747e9___JR_Sept.L.S 2475.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/231f9534-833a-48b3-9da1-d3c4be1747e9___JR_Sept.L.S 2475.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,231f9534-833a-48b3-9da1-d3c4be1747e9,test
2567c820-aa63-490c-8e47-921b85164728___Matt.S_CG 7447.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2567c820-aa63-490c-8e47-921b85164728___Matt.S_CG 7447.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2567c820-aa63-490c-8e47-921b85164728,test
262d9b58-6733-4da4-aa2e-4fa0ca34b3e1___Matt.S_CG 7523.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/262d9b58-6733-4da4-aa2e-4fa0ca34b3e1___Matt.S_CG 7523.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,262d9b58-6733-4da4-aa2e-4fa0ca34b3e1,test
263f010b-28f0-493b-a5c2-099405b3a117___Keller.St_CG 1895.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/263f010b-28f0-493b-a5c2-099405b3a117___Keller.St_CG 1895.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,263f010b-28f0-493b-a5c2-099405b3a117,test
2698f5c0-5364-477f-a33d-4e32236a43e3___JR_Sept.L.S 2467.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2698f5c0-5364-477f-a33d-4e32236a43e3___JR_Sept.L.S 2467.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2698f5c0-5364-477f-a33d-4e32236a43e3,test
26b5797e-695b-4014-a0fb-a2e0e11a88f3___Matt.S_CG 7845.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/26b5797e-695b-4014-a0fb-a2e0e11a88f3___Matt.S_CG 7845.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,26b5797e-695b-4014-a0fb-a2e0e11a88f3,test
28658cdf-b9a4-4f11-8e50-3793211600f3___Matt.S_CG 6487.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/28658cdf-b9a4-4f11-8e50-3793211600f3___Matt.S_CG 6487.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,28658cdf-b9a4-4f11-8e50-3793211600f3,test
28cb8afe-1a9d-4f90-b992-24c383d0a53f___Matt.S_CG 6920.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/28cb8afe-1a9d-4f90-b992-24c383d0a53f___Matt.S_CG 6920.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,28cb8afe-1a9d-4f90-b992-24c383d0a53f,test
2967e646-0a62-4db8-a568-57c1e14c93b5___JR_Sept.L.S 8428.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2967e646-0a62-4db8-a568-57c1e14c93b5___JR_Sept.L.S 8428.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2967e646-0a62-4db8-a568-57c1e14c93b5,test
296f4660-5675-43b8-8b1f-20e8e9b228b7___JR_Sept.L.S 2612.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/296f4660-5675-43b8-8b1f-20e8e9b228b7___JR_Sept.L.S 2612.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,296f4660-5675-43b8-8b1f-20e8e9b228b7,test
2987271e-1fdf-4e7c-9c88-bbb4a50b98d3___JR_Sept.L.S 2525.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2987271e-1fdf-4e7c-9c88-bbb4a50b98d3___JR_Sept.L.S 2525.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2987271e-1fdf-4e7c-9c88-bbb4a50b98d3,test
2be16c12-1422-4ef0-a070-474085e4cef8___Matt.S_CG 6622.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2be16c12-1422-4ef0-a070-474085e4cef8___Matt.S_CG 6622.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2be16c12-1422-4ef0-a070-474085e4cef8,test
2be16c12-1422-4ef0-a070-474085e4cef8___Matt.S_CG 6622_180deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2be16c12-1422-4ef0-a070-474085e4cef8___Matt.S_CG 6622_180deg.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2be16c12-1422-4ef0-a070-474085e4cef8,test
2be16c12-1422-4ef0-a070-474085e4cef8___Matt.S_CG 6622_flipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2be16c12-1422-4ef0-a070-474085e4cef8___Matt.S_CG 6622_flipTB.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2be16c12-1422-4ef0-a070-474085e4cef8,test
2c51b21d-6890-491a-9fd0-08fd5628f26f___Matt.S_CG 7598.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2c51b21d-6890-491a-9fd0-08fd5628f26f___Matt.S_CG 7598.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2c51b21d-6890-491a-9fd0-08fd5628f26f,test
2c51b21d-6890-491a-9fd0-08fd5628f26f___Matt.S_CG 7598_flipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2c51b21d-6890-491a-9fd0-08fd5628f26f___Matt.S_CG 7598_flipTB.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2c51b21d-6890-491a-9fd0-08fd5628f26f,test
2c51b21d-6890-491a-9fd0-08fd5628f26f___Matt.S_CG 7598_180deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Tomato___Septoria_leaf_spot/2c51b21d-6890-491a-9fd0-08fd5628f26f___Matt.S_CG 7598_180deg.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2c51b21d-6890-491a-9fd0-08fd5628f26f,test
2cbfb4e3-8327-470f-91b1-4b7c3823b1f1___Keller.St_CG 1909.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2cbfb4e3-8327-470f-91b1-4b7c3823b1f1___Keller.St_CG 1909.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2cbfb4e3-8327-470f-91b1-4b7c3823b1f1,test
2cbfb4e3-8327-470f-91b1-4b7c3823b1f1___Keller.St_CG 1909_180deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2cbfb4e3-8327-470f-91b1-4b7c3823b1f1___Keller.St_CG 1909_180deg.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2cbfb4e3-8327-470f-91b1-4b7c3823b1f1,test
2cbfb4e3-8327-470f-91b1-4b7c3823b1f1___Keller.St_CG 1909_flipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Tomato___Septoria_leaf_spot/2cbfb4e3-8327-470f-91b1-4b7c3823b1f1___Keller.St_CG 1909_flipTB.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2cbfb4e3-8327-470f-91b1-4b7c3823b1f1,test
2cf6759a-c628-4861-a83d-b009c83682a2___Matt.S_CG 7674.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2cf6759a-c628-4861-a83d-b009c83682a2___Matt.S_CG 7674.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2cf6759a-c628-4861-a83d-b009c83682a2,test
2cf6759a-c628-4861-a83d-b009c83682a2___Matt.S_CG 7674_180deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2cf6759a-c628-4861-a83d-b009c83682a2___Matt.S_CG 7674_180deg.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2cf6759a-c628-4861-a83d-b009c83682a2,test
2cf6759a-c628-4861-a83d-b009c83682a2___Matt.S_CG 7674_flipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2cf6759a-c628-4861-a83d-b009c83682a2___Matt.S_CG 7674_flipTB.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2cf6759a-c628-4861-a83d-b009c83682a2,test
2d3f0833-4493-456b-a333-610ec35c92d0___JR_Sept.L.S 2705.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2d3f0833-4493-456b-a333-610ec35c92d0___JR_Sept.L.S 2705.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2d3f0833-4493-456b-a333-610ec35c92d0,test
2d3f0833-4493-456b-a333-610ec35c92d0___JR_Sept.L.S 2705_180deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2d3f0833-4493-456b-a333-610ec35c92d0___JR_Sept.L.S 2705_180deg.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2d3f0833-4493-456b-a333-610ec35c92d0,test
2d3f0833-4493-456b-a333-610ec35c92d0___JR_Sept.L.S 2705_flipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2d3f0833-4493-456b-a333-610ec35c92d0___JR_Sept.L.S 2705_flipTB.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2d3f0833-4493-456b-a333-610ec35c92d0,test
2e8ffaaa-1ddd-436d-8672-b3274acf0067___Matt.S_CG 7806.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2e8ffaaa-1ddd-436d-8672-b3274acf0067___Matt.S_CG 7806.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2e8ffaaa-1ddd-436d-8672-b3274acf0067,test
2e8ffaaa-1ddd-436d-8672-b3274acf0067___Matt.S_CG 7806_180deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2e8ffaaa-1ddd-436d-8672-b3274acf0067___Matt.S_CG 7806_180deg.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2e8ffaaa-1ddd-436d-8672-b3274acf0067,test
2e8ffaaa-1ddd-436d-8672-b3274acf0067___Matt.S_CG 7806_flipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Tomato___Septoria_leaf_spot/2e8ffaaa-1ddd-436d-8672-b3274acf0067___Matt.S_CG 7806_flipTB.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2e8ffaaa-1ddd-436d-8672-b3274acf0067,test
2fed0190-d484-415f-9ae2-84707eb8a294___Matt.S_CG 1617_flipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/2fed0190-d484-415f-9ae2-84707eb8a294___Matt.S_CG 1617_flipTB.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2fed0190-d484-415f-9ae2-84707eb8a294,test
2fed0190-d484-415f-9ae2-84707eb8a294___Matt.S_CG 1617.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Tomato___Septoria_leaf_spot/2fed0190-d484-415f-9ae2-84707eb8a294___Matt.S_CG 1617.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2fed0190-d484-415f-9ae2-84707eb8a294,test
2fed0190-d484-415f-9ae2-84707eb8a294___Matt.S_CG 1617_180deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Tomato___Septoria_leaf_spot/2fed0190-d484-415f-9ae2-84707eb8a294___Matt.S_CG 1617_180deg.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,2fed0190-d484-415f-9ae2-84707eb8a294,test
342ec112-3d10-46a5-ae05-929974059845___JR_Sept.L.S 8435.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/342ec112-3d10-46a5-ae05-929974059845___JR_Sept.L.S 8435.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,342ec112-3d10-46a5-ae05-929974059845,test
34bba791-1db5-40f8-b067-46518c17b75a___Matt.S_CG 2534.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/34bba791-1db5-40f8-b067-46518c17b75a___Matt.S_CG 2534.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,34bba791-1db5-40f8-b067-46518c17b75a,test
35624b1d-4848-4ccc-8554-76cc8f37fb34___JR_Sept.L.S 2599.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/35624b1d-4848-4ccc-8554-76cc8f37fb34___JR_Sept.L.S 2599.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,35624b1d-4848-4ccc-8554-76cc8f37fb34,test
357efcd2-3749-4a29-9822-9edaec270674___Matt.S_CG 0927.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/357efcd2-3749-4a29-9822-9edaec270674___Matt.S_CG 0927.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,357efcd2-3749-4a29-9822-9edaec270674,test
3812fd82-b846-4257-92b6-ee73eb90edc1___Keller.St_CG 2013.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/3812fd82-b846-4257-92b6-ee73eb90edc1___Keller.St_CG 2013.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,3812fd82-b846-4257-92b6-ee73eb90edc1,test
3b7f264d-4d60-46c4-9e36-f4f032d47c5b___Matt.S_CG 1523.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/3b7f264d-4d60-46c4-9e36-f4f032d47c5b___Matt.S_CG 1523.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,3b7f264d-4d60-46c4-9e36-f4f032d47c5b,test
3b7f264d-4d60-46c4-9e36-f4f032d47c5b___Matt.S_CG 1523_180deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/3b7f264d-4d60-46c4-9e36-f4f032d47c5b___Matt.S_CG 1523_180deg.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,3b7f264d-4d60-46c4-9e36-f4f032d47c5b,test
3b7f264d-4d60-46c4-9e36-f4f032d47c5b___Matt.S_CG 1523_flipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Tomato___Septoria_leaf_spot/3b7f264d-4d60-46c4-9e36-f4f032d47c5b___Matt.S_CG 1523_flipTB.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,3b7f264d-4d60-46c4-9e36-f4f032d47c5b,test
3c70a1cb-bb92-4bf1-a742-0622d1616003___Keller.St_CG 1915_180deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/3c70a1cb-bb92-4bf1-a742-0622d1616003___Keller.St_CG 1915_180deg.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,3c70a1cb-bb92-4bf1-a742-0622d1616003,test
3c70a1cb-bb92-4bf1-a742-0622d1616003___Keller.St_CG 1915_flipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/3c70a1cb-bb92-4bf1-a742-0622d1616003___Keller.St_CG 1915_flipTB.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,3c70a1cb-bb92-4bf1-a742-0622d1616003,test
3c70a1cb-bb92-4bf1-a742-0622d1616003___Keller.St_CG 1915.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/valid/Tomato___Septoria_leaf_spot/3c70a1cb-bb92-4bf1-a742-0622d1616003___Keller.St_CG 1915.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,3c70a1cb-bb92-4bf1-a742-0622d1616003,test
3f310f1d-9837-4e44-ab1e-cfd22cae224b___JR_Sept.L.S 8386.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/3f310f1d-9837-4e44-ab1e-cfd22cae224b___JR_Sept.L.S 8386.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,3f310f1d-9837-4e44-ab1e-cfd22cae224b,test
3f310f1d-9837-4e44-ab1e-cfd22cae224b___JR_Sept.L.S 8386_180deg.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/3f310f1d-9837-4e44-ab1e-cfd22cae224b___JR_Sept.L.S 8386_180deg.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,3f310f1d-9837-4e44-ab1e-cfd22cae224b,test
3f310f1d-9837-4e44-ab1e-cfd22cae224b___JR_Sept.L.S 8386_flipTB.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/3f310f1d-9837-4e44-ab1e-cfd22cae224b___JR_Sept.L.S 8386_flipTB.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,3f310f1d-9837-4e44-ab1e-cfd22cae224b,test
41efe5a6-94ca-4761-8543-fd42b09dc4a8___Matt.S_CG 6303.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/41efe5a6-94ca-4761-8543-fd42b09dc4a8___Matt.S_CG 6303.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,41efe5a6-94ca-4761-8543-fd42b09dc4a8,test
4467daac-1e75-4b6f-868d-9dcb5016bd1e___Matt.S_CG 7436.JPG,newplantarchive.zip,New Plant Diseases Dataset(Augmented)/New Plant Diseases Dataset(Augmented)/train/Tomato___Septoria_leaf_spot/4467daac-1e75-4b6f-868d-9dcb5016bd1e___Matt.S_CG 7436.JPG,new_dataset,True,Tomato___Septoria_leaf_spot,tomato_septoria,Tomato - Septoria Leaf Spot,Tomato,Septoria Leaf Spot,False,4467daac-1e75-4b6f-868d-9dcb5016bd1e,test
